Country,Points,Price,Province,Region,Variety
US,90,45.0,California,Central Coast,Syrah-Cabernet
US,90,45.0,Washington,Yakima Valley,Merlot
US,90,24.0,Washington,Columbia Valley (WA),Red Blend
US,90,23.0,Washington,Washington,Cabernet Franc
US,90,39.0,California,Knights Valley,Cabernet Sauvignon
US,90,38.0,California,Edna Valley,Chardonnay
US,90,18.0,California,California,Port
US,90,25.0,Washington,Columbia Valley (WA),Sémillon
US,90,28.0,California,Sta. Rita Hills,Chardonnay
US,90,38.0,California,Santa Lucia Highlands,Pinot Noir
US,93,40.0,California,Sta. Rita Hills,Chardonnay
US,93,60.0,California,Sonoma Mountain,Pinot Noir
US,93,70.0,California,Diamond Mountain District,Cabernet Sauvignon
US,93,75.0,California,Howell Mountain,Cabernet Sauvignon
US,93,80.0,California,St. Helena,Bordeaux-style Red Blend
US,93,40.0,California,Alexander Valley,Cabernet Sauvignon
US,93,30.0,California,Chalk Hill,Sauvignon Blanc
US,93,75.0,California,Napa Valley,Cabernet Sauvignon
US,93,39.0,California,Santa Maria Valley,Chardonnay
US,93,55.0,California,Paso Robles,Rhône-style Red Blend
US,93,110.0,California,St. Helena,Cabernet Sauvignon
US,92,65.0,California,Carneros,Cabernet Sauvignon
US,92,40.0,California,Alexander Valley,Cabernet Sauvignon
US,92,55.0,California,California,Chardonnay
US,92,59.0,California,Santa Lucia Highlands,Pinot Noir
US,92,50.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,92,48.0,California,Napa Valley,Cabernet Sauvignon
US,87,39.0,California,Santa Lucia Highlands,Pinot Noir
US,87,36.0,California,Alexander Valley,Cabernet Sauvignon
US,87,18.0,Washington,Columbia Valley (WA),Counoise
US,87,23.0,Washington,Columbia Valley (WA),Red Blend
US,87,26.0,California,Napa Valley,Sangiovese
US,87,10.0,California,California,Pinot Grigio
US,87,50.0,California,Napa Valley,Merlot
US,87,50.0,California,Napa,Chardonnay
US,86,36.0,Oregon,Dundee Hills,Pinot Noir
US,86,38.0,California,Napa Valley,Red Blend
US,86,40.0,California,Santa Ynez Valley,Bordeaux-style Red Blend
US,86,30.0,California,Napa Valley,Muscat Canelli
US,86,20.0,California,Russian River Valley,Sauvignon Blanc
US,86,38.0,California,Russian River Valley,Chardonnay
US,86,14.0,Oregon,Willamette Valley,Pinot Blanc
US,86,28.0,California,Potter Valley,Pinot Noir
US,86,46.0,California,Napa Valley,Pinot Noir
US,86,45.0,California,Napa Valley,Syrah
US,90,40.0,California,Sonoma Valley,Cabernet Sauvignon
US,90,50.0,Oregon,Willamette Valley,Pinot Noir
US,90,34.0,California,Dry Creek Valley,Zinfandel
US,90,60.0,Oregon,Dundee Hills,Pinot Noir
US,90,12.0,California,Monterey County,Sauvignon Blanc
US,90,45.0,California,Napa Valley,Chardonnay
US,90,30.0,California,Napa Valley,Cabernet Franc
US,90,20.0,California,Napa Valley,Sparkling Blend
US,90,40.0,California,Santa Lucia Highlands,Syrah
US,90,35.0,Oregon,Willamette Valley,Pinot Noir
US,90,44.0,Oregon,Dundee Hills,Pinot Noir
US,91,30.0,Washington,Walla Walla Valley (WA),Merlot
US,91,25.0,Washington,Columbia Valley (WA),Cabernet-Syrah
US,91,40.0,California,Santa Barbara County,Syrah
US,91,65.0,Washington,Yakima Valley,Syrah
US,91,14.0,Washington,Horse Heaven Hills,Viognier
US,91,45.0,California,Santa Barbara County,Syrah
US,91,26.0,Washington,Columbia Valley (WA),Viognier
US,91,35.0,Washington,Washington,Chardonnay
US,91,50.0,Washington,Red Mountain,Red Blend
US,91,36.0,Washington,Red Mountain,Syrah
US,91,30.0,California,Carneros-Napa Valley,Pinot Noir
US,91,48.0,California,Napa Valley,Syrah
US,91,48.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,91,34.0,California,Central Coast,Syrah
US,90,35.0,Washington,Columbia Valley (WA),Syrah
US,90,29.0,California,Russian River Valley,Zinfandel
US,90,60.0,California,Sonoma County,Syrah
US,90,40.0,Washington,Walla Walla Valley (WA),Syrah
US,89,30.0,California,Napa Valley,Merlot
US,89,28.0,Washington,Columbia Valley (WA),Malbec
US,89,20.0,Washington,Columbia Valley (WA),Zinfandel
US,89,40.0,Washington,Walla Walla Valley (WA),Tempranillo
US,89,18.0,Washington,Yakima Valley,Red Blend
US,87,22.0,New York,Finger Lakes,Merlot
US,87,18.0,California,Central Coast,Gewürztraminer
US,87,25.0,California,Napa Valley,Cabernet Sauvignon
US,87,32.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,87,34.0,California,Santa Barbara County,Grenache
US,87,28.0,Washington,Washington,Merlot
US,87,18.0,California,Carneros,Chardonnay
US,87,15.0,Washington,Columbia Valley (WA),Merlot
US,87,18.0,California,California,Pinot Noir
US,87,14.0,California,Amador County,Zinfandel
US,87,80.0,California,Rutherford,Cabernet Sauvignon
US,87,18.0,California,California,Syrah
US,87,54.0,California,Russian River Valley,Pinot Noir
US,87,44.0,California,Anderson Valley,Pinot Noir
US,87,14.0,Texas,Texas,Cabernet Franc
US,87,35.0,California,Dry Creek Valley,Syrah
US,87,14.0,Washington,Columbia Valley (WA),Syrah
US,92,65.0,California,Napa Valley,Cabernet Sauvignon
US,92,27.0,California,Santa Lucia Highlands,Syrah
US,92,32.0,California,Russian River Valley,Chardonnay
US,92,32.0,California,Napa Valley,Chardonnay
US,92,24.0,California,Carneros,Chardonnay
US,92,52.0,California,Napa Valley,Cabernet Sauvignon
US,92,39.0,California,Napa Valley,Cabernet Sauvignon
US,92,22.0,California,Russian River Valley,Sauvignon Blanc
US,91,25.0,California,Arroyo Seco,Chardonnay
US,91,28.0,California,Sonoma County,Syrah
US,91,25.0,California,Santa Lucia Highlands,Chardonnay
US,91,40.0,California,Carneros,Pinot Noir
US,81,10.0,Washington,Columbia Valley (WA),Cabernet Merlot
US,81,23.0,Washington,Columbia Valley (WA),Red Blend
US,81,18.0,California,Paso Robles,Chardonnay
US,80,23.0,California,Lodi,Touriga Nacional
US,80,25.0,California,Sonoma Coast,Pinot Noir
US,100,100.0,California,Russian River Valley,Pinot Noir
US,98,90.0,California,Sonoma Coast,Pinot Noir
US,97,75.0,California,Russian River Valley,Pinot Noir
US,97,78.0,California,Russian River Valley,Pinot Noir
US,97,90.0,California,Napa Valley,Bordeaux-style Red Blend
US,97,72.0,California,Sonoma Coast,Pinot Noir
US,96,48.0,California,Anderson Valley,Pinot Noir
US,96,85.0,California,Stags Leap District,Cabernet Sauvignon
US,96,40.0,California,Russian River Valley,Muscat
US,96,75.0,California,Alexander Valley,Cabernet Sauvignon
US,95,110.0,California,Napa Valley,Cabernet Sauvignon
US,95,50.0,California,Russian River Valley,Chardonnay
US,95,50.0,California,Sonoma Valley,Cabernet Sauvignon
US,95,75.0,California,Howell Mountain,Cabernet Sauvignon
US,95,54.0,California,Russian River Valley,Pinot Noir
US,95,54.0,California,Russian River Valley,Pinot Noir
US,92,40.0,California,Santa Ynez Valley,Syrah
US,92,25.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,92,60.0,California,St. Helena,Cabernet Sauvignon
US,92,45.0,California,York Mountain,Syrah
US,92,25.0,Washington,Columbia Valley (WA),White Blend
US,92,38.0,California,Sonoma Coast,Chardonnay
US,92,55.0,California,Paso Robles,Rhône-style Red Blend
US,92,28.0,California,Napa,Chardonnay
US,92,40.0,Washington,Horse Heaven Hills,Red Blend
US,92,36.0,Washington,Columbia Valley (WA),Red Blend
US,92,35.0,Washington,Columbia Valley (WA),Chardonnay
US,92,80.0,California,Sierra Foothills,Syrah
US,92,38.0,Washington,Columbia Valley (WA),Red Blend
US,92,40.0,Washington,Wahluke Slope,Syrah
US,92,60.0,Washington,Red Mountain,Red Blend
US,92,30.0,Washington,Columbia Valley (WA),Malbec
US,92,55.0,California,Napa Valley,Cabernet Sauvignon
US,92,59.0,California,Santa Lucia Highlands,Pinot Noir
US,92,42.0,California,Russian River Valley,Chardonnay
US,90,35.0,Washington,Washington,Red Blend
US,90,35.0,California,Carneros,Pinot Noir
US,90,34.0,California,Carneros,Chardonnay
US,90,32.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,90,55.0,Washington,Walla Walla Valley (WA),Red Blend
US,90,20.0,Washington,Red Mountain,Sauvignon Blanc
US,90,45.0,California,Livermore Valley,Chardonnay
US,90,35.0,Washington,Wahluke Slope,Red Blend
US,89,35.0,Washington,Yakima Valley,Red Blend
US,89,25.0,California,Sonoma Valley,Syrah
US,87,15.0,Washington,Horse Heaven Hills,Cabernet Sauvignon
US,87,50.0,California,Sta. Rita Hills,Pinot Noir
US,87,18.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,87,100.0,California,Napa Valley,Bordeaux-style Red Blend
US,87,45.0,California,Santa Lucia Highlands,Chardonnay
US,87,15.0,California,Santa Barbara County,Chardonnay
US,87,20.0,California,Monterey County,Red Blend
US,87,26.0,California,Russian River Valley,Pinot Grigio
US,87,59.0,California,Santa Lucia Highlands,Pinot Noir
US,86,25.0,California,Napa Valley,Cabernet Sauvignon
US,86,35.0,California,Sonoma Coast,Pinot Noir
US,86,20.0,California,Paso Robles,Viognier
US,86,32.0,California,Paso Robles,Cabernet Sauvignon
US,86,20.0,California,Shenandoah Valley (CA),Rhône-style Red Blend
US,86,24.0,California,Russian River Valley,Syrah
US,86,48.0,California,Russian River Valley,Pinot Noir
US,86,22.0,Oregon,Willamette Valley,Pinot Noir
US,86,22.0,California,Paso Robles,Rhône-style Red Blend
US,86,60.0,California,Napa Valley,Cabernet Sauvignon
US,86,38.0,Oregon,Willamette Valley,Pinot Noir
US,86,38.0,California,Napa Valley,Syrah
US,86,50.0,California,Paso Robles,Meritage
US,91,55.0,California,Anderson Valley,Pinot Noir
US,91,45.0,Washington,Walla Walla Valley (WA),Syrah
US,91,50.0,Washington,Yakima Valley,Chardonnay
US,91,26.0,California,Napa Valley,Merlot
US,91,16.0,Washington,Columbia Valley (WA),Riesling
US,91,18.0,Washington,Columbia Valley (WA),Riesling
US,91,30.0,Washington,Red Mountain,Grenache
US,90,50.0,Washington,Yakima Valley,Red Blend
US,90,20.0,California,Sonoma Valley,Zinfandel
US,90,20.0,California,Sonoma County,Pinot Noir
US,90,45.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,90,14.0,Washington,Yakima Valley,Riesling
US,90,32.0,Washington,Columbia Valley (WA),Syrah
US,90,55.0,Washington,Columbia Valley (WA),Syrah
US,90,65.0,California,Oakville,Cabernet Sauvignon
US,87,28.0,Washington,Yakima Valley,Tempranillo
US,87,25.0,California,Dry Creek Valley,Zinfandel
US,87,26.0,Washington,Columbia Valley (WA),Grenache
US,87,32.0,California,Alexander Valley,Cabernet Sauvignon
US,87,24.0,California,Dry Creek Valley,Chardonnay
US,87,35.0,California,Monterey County,Chardonnay
US,87,20.0,Washington,Walla Walla Valley (WA),Claret
US,87,34.0,California,Dry Creek Valley,Zinfandel
US,87,15.0,Washington,Columbia Valley (WA),Syrah
US,87,10.0,California,Central Coast,Rhône-style Red Blend
US,87,35.0,California,Russian River Valley,Sparkling Blend
US,87,23.0,New York,Finger Lakes,Red Blend
US,87,26.0,California,Dry Creek Valley,Barbera
US,87,17.0,California,Amador County,Zinfandel
US,87,22.0,New York,North Fork of Long Island,Merlot
US,87,15.0,New York,Finger Lakes,Riesling
US,87,45.0,California,Sonoma Coast,Pinot Noir
US,87,18.0,California,Central Coast,Pinot Gris
US,87,18.0,California,Amador County,Zinfandel
US,87,11.0,Washington,Washington,Cabernet Sauvignon
US,87,18.0,California,Sonoma Valley,Merlot
US,90,25.0,California,Napa Valley,Cabernet Sauvignon
US,89,68.0,Oregon,Ribbon Ridge,Pinot Noir
US,89,16.0,California,El Dorado,Barbera
US,89,20.0,California,California,Zinfandel
US,89,50.0,Oregon,Willamette Valley,Pinot Noir
US,89,60.0,California,Red Hills Lake County,Red Blend
US,89,22.0,California,Arroyo Grande Valley,Pinot Blanc
US,89,35.0,Oregon,Willamette Valley,Pinot Noir
US,89,40.0,Washington,Walla Walla Valley (WA),Syrah
US,89,24.0,Washington,Walla Walla Valley (WA),Merlot
US,89,30.0,Washington,Columbia Valley (WA),Syrah
US,89,32.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,89,45.0,California,Sierra Foothills,Meritage
US,89,50.0,California,Santa Lucia Highlands,Pinot Noir
US,89,45.0,California,Stags Leap District,Cabernet Sauvignon
US,91,18.0,California,Anderson Valley,Sauvignon Blanc
US,91,20.0,California,Napa Valley,Cabernet Sauvignon
US,91,22.0,California,Monterey,Albariño
US,91,17.0,California,Carneros,Pinot Noir
US,91,20.0,California,Carneros,Chardonnay
US,91,27.0,California,Santa Maria Valley,Chardonnay
US,91,22.0,California,Napa Valley,Cabernet Sauvignon
US,95,90.0,California,Napa Valley,Bordeaux-style Red Blend
US,95,75.0,California,Howell Mountain,Cabernet Sauvignon
US,95,54.0,California,San Benito County,Pinot Noir
US,94,53.0,California,Alexander Valley,Syrah
US,94,50.0,California,Sonoma Coast,Pinot Noir
US,94,48.0,California,Russian River Valley,Zinfandel
US,94,200.0,California,Oakville,Bordeaux-style Red Blend
US,94,145.0,California,Rutherford,Bordeaux-style Red Blend
US,94,62.0,California,Anderson Valley,Pinot Noir
US,94,70.0,California,Sonoma Coast,Chardonnay
US,94,85.0,California,Napa Valley,Merlot
US,94,95.0,California,Knights Valley,Cabernet Sauvignon
US,92,59.0,California,Santa Lucia Highlands,Pinot Noir
US,92,37.0,California,Santa Barbara County,Syrah
US,92,30.0,California,Santa Maria Valley,Chardonnay
US,92,125.0,California,Napa Valley,Bordeaux-style Red Blend
US,92,75.0,California,Napa Valley,Red Blend
US,91,26.0,California,Paso Robles,Rhône-style White Blend
US,91,40.0,Washington,Columbia Valley (WA),Chardonnay
US,91,30.0,Washington,Walla Walla Valley (WA),Merlot
US,91,48.0,California,Santa Lucia Highlands,Pinot Noir
US,91,28.0,Washington,Columbia Valley (WA),Merlot
US,91,55.0,Washington,Red Mountain,Red Blend
US,91,27.0,California,Carneros,Pinot Noir
US,91,35.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,87,11.0,California,Sonoma County,Merlot
US,87,25.0,California,Napa Valley,Merlot
US,87,8.0,Washington,Columbia Valley (WA),Gewürztraminer
US,87,15.0,California,Napa Valley,Chardonnay
US,87,36.0,California,Napa Valley,Syrah
US,87,119.0,California,Napa Valley,Cabernet Sauvignon
US,87,22.0,Washington,Columbia Valley (WA),Sangiovese
US,87,32.0,California,Napa Valley,Merlot
US,87,9.0,Washington,Columbia Valley (WA),Merlot
US,87,18.0,California,Russian River Valley,Gewürztraminer
US,89,18.0,California,Arroyo Seco,Chardonnay
US,89,25.0,Washington,Yakima Valley,Malbec
US,89,100.0,California,Sonoma Valley,Cabernet Sauvignon
US,89,22.0,California,Anderson Valley,Sauvignon Blanc
US,89,28.0,Washington,Columbia Valley (WA),Syrah
US,89,18.0,Washington,Columbia Valley (WA),Chardonnay
US,89,37.0,Washington,Red Mountain,Syrah
US,89,45.0,California,Santa Maria Valley,Pinot Noir
US,89,30.0,Washington,Wahluke Slope,Malbec
US,89,50.0,California,Sonoma Valley,Cabernet Sauvignon
US,86,85.0,California,Dry Creek Valley,Cabernet Sauvignon
US,86,50.0,California,Sonoma Coast,Chardonnay
US,86,50.0,California,Napa Valley,Cabernet Sauvignon
US,86,32.0,California,York Mountain,Pinot Noir
US,86,15.0,Oregon,Willamette Valley,Pinot Gris
US,86,40.0,California,Napa Valley,Red Blend
US,86,42.0,California,Sonoma Coast,Chardonnay
US,86,28.0,California,Napa Valley,Cabernet Sauvignon
US,85,24.0,California,Clear Lake,Muscat Canelli
US,85,32.0,California,Paso Robles,Syrah
US,85,42.0,California,Carneros,Pinot Noir
US,85,40.0,California,Russian River Valley,Chardonnay
US,85,20.0,California,Santa Lucia Highlands,Syrah
US,85,25.0,California,Mendocino County,Cabernet Sauvignon
US,90,36.0,California,Carneros,Pinot Noir
US,90,28.0,Washington,Yakima Valley,Mourvèdre
US,90,13.0,California,Edna Valley,Sauvignon Blanc
US,90,20.0,California,California,Rosé
US,90,45.0,Washington,Walla Walla Valley (WA),Grenache
US,90,50.0,California,Anderson Valley,Pinot Noir
US,90,30.0,California,Santa Maria Valley,Chardonnay
US,90,42.0,California,Sonoma Coast,Pinot Noir
US,90,38.0,California,Napa Valley,Merlot
US,90,48.0,California,Napa Valley,Petite Verdot
US,90,75.0,California,Napa Valley,Cabernet Sauvignon
US,90,28.0,Washington,Wahluke Slope,Cabernet Franc
US,90,44.0,California,Edna Valley,Pinot Noir
US,90,20.0,Washington,Columbia Valley (WA),Viognier
US,89,28.0,Oregon,Columbia Valley (OR),Primitivo
US,89,33.0,California,Santa Lucia Highlands,Syrah
US,89,49.0,California,Carneros,Cabernet Sauvignon
US,89,32.0,California,Paso Robles,Cabernet Sauvignon
US,89,25.0,New York,Finger Lakes,Riesling
US,89,45.0,Oregon,Eola-Amity Hills,Pinot Noir
US,89,40.0,Oregon,Willamette Valley,Pinot Noir
US,89,35.0,Oregon,Willamette Valley,Pinot Noir
US,89,37.0,California,Dry Creek Valley,Zinfandel
US,89,22.0,Washington,Columbia Valley (WA),Tempranillo
US,89,16.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,89,19.0,California,Napa Valley,Sauvignon Blanc
US,89,44.0,California,Russian River Valley,Pinot Noir
US,89,24.0,Washington,Walla Walla Valley (WA),Red Blend
US,89,30.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,89,25.0,California,Red Hills Lake County,Malbec
US,87,52.0,California,Santa Lucia Highlands,Pinot Noir
US,87,21.0,Washington,Columbia Valley (WA),Syrah
US,87,22.0,California,Sonoma Mountain,Sauvignon Blanc
US,87,40.0,Washington,Yakima Valley,Malbec
US,87,39.0,California,Santa Cruz Mountains,Pinot Noir
US,87,36.0,California,Napa Valley,Cabernet Sauvignon
US,87,33.0,Arizona,Cochise County,Mourvèdre
US,87,25.0,New York,Finger Lakes,Syrah
US,87,25.0,New York,North Fork of Long Island,Merlot
US,87,11.0,New York,North Fork of Long Island,Bordeaux-style Red Blend
US,87,25.0,New York,Finger Lakes,Meritage
US,87,16.0,New York,Finger Lakes,Riesling
US,87,19.0,New York,North Fork of Long Island,Merlot
US,87,16.0,Washington,Columbia Valley (WA),Red Blend
US,87,18.0,California,Carneros,Chardonnay
US,87,34.0,California,Paso Robles,Cabernet Franc
US,87,59.0,California,Santa Cruz Mountains,Pinot Noir
US,87,10.0,Washington,Columbia Valley (WA),Chardonnay
US,87,20.0,California,Alexander Valley,Chardonnay
US,87,28.0,Washington,Walla Walla Valley (WA),Cabernet Sauvignon
US,87,16.0,Washington,Columbia Valley (WA),Meritage
US,87,12.0,California,Amador County,Zinfandel
US,87,20.0,Washington,Wahluke Slope,Syrah
US,90,24.0,California,Sonoma Coast,Chardonnay
US,90,35.0,California,Napa Valley,Cabernet Sauvignon
US,90,30.0,California,El Dorado,Syrah
US,90,55.0,California,Santa Cruz Mountains,Pinot Noir
US,90,34.0,California,Sonoma Coast,Pinot Noir
US,90,22.0,California,Sta. Rita Hills,Chardonnay
US,90,23.0,California,Central Coast,White Blend
US,90,50.0,California,Santa Lucia Highlands,Pinot Noir
US,94,110.0,California,Napa Valley,Cabernet Sauvignon
US,94,39.0,California,Knights Valley,Bordeaux-style Red Blend
US,94,40.0,California,Russian River Valley,Chardonnay
US,94,54.0,California,Russian River Valley,Pinot Noir
US,93,32.0,California,Knights Valley,Cabernet Sauvignon
US,93,75.0,California,Napa Valley,Red Blend
US,93,40.0,California,Sonoma Coast,Pinot Noir
US,93,250.0,California,Oakville,Cabernet Sauvignon
US,93,48.0,California,Russian River Valley,Zinfandel
US,93,36.0,California,Santa Barbara County,Syrah
US,93,40.0,California,Sonoma Coast,Chardonnay
US,93,42.0,California,Howell Mountain,Zinfandel
US,93,90.0,California,Napa Valley,Bordeaux-style Red Blend
US,93,55.0,California,Rutherford,Cabernet Sauvignon
US,91,30.0,Washington,Horse Heaven Hills,Cabernet Franc
US,91,25.0,California,Russian River Valley,Chardonnay
US,91,55.0,Washington,Columbia Valley (WA),Syrah
US,91,60.0,Washington,Yakima Valley,Red Blend
US,91,50.0,Washington,Red Mountain,Syrah
US,91,50.0,Washington,Walla Walla Valley (WA),Bordeaux-style Red Blend
US,91,55.0,California,Russian River Valley,Pinot Noir
US,91,18.0,California,Red Hills Lake County,Sauvignon Blanc
US,91,42.0,Washington,Yakima Valley,Syrah
US,91,28.0,California,Sonoma Mountain,Syrah
US,91,30.0,Washington,Columbia Valley (WA),Merlot
US,91,20.0,Washington,Wahluke Slope,Sémillon
US,91,48.0,Washington,Yakima Valley,Syrah
US,91,32.0,Washington,Columbia Valley (WA),Roussanne
US,91,20.0,Washington,Columbia Valley (WA),Sémillon
US,87,34.0,California,California,Chardonnay
US,87,48.0,California,Sta. Rita Hills,Pinot Noir
US,87,19.0,Washington,Columbia Valley (WA),Merlot
US,87,50.0,California,Sonoma Coast,Pinot Noir
US,87,24.0,California,Amador County,Barbera
US,87,16.0,Washington,Columbia Valley (WA),Merlot
US,87,40.0,California,Napa Valley,Syrah
US,87,16.0,California,Oak Knoll District,Cabernet Sauvignon
US,87,20.0,California,Paso Robles,Rhône-style Red Blend
US,87,28.0,California,Paso Robles,Cabernet Sauvignon-Syrah
US,87,8.0,Washington,Columbia Valley (WA),Riesling
US,87,20.0,California,Napa Valley,Cabernet Sauvignon
US,87,20.0,California,Napa Valley,Chardonnay
US,85,57.0,California,Russian River Valley,Pinot Noir
US,85,48.0,California,Napa Valley,Cabernet Sauvignon
US,85,28.0,California,Paso Robles,Cabernet Sauvignon
US,85,20.0,California,Paso Robles,Cabernet Sauvignon
US,85,26.0,California,Santa Barbara County,Grenache
US,85,35.0,California,Napa Valley,Red Blend
US,85,60.0,California,Santa Maria Valley,Grenache
US,85,20.0,California,Sta. Rita Hills,Chardonnay
US,85,20.0,California,Mendocino-Amador,Zinfandel
US,85,20.0,California,Russian River Valley,Chardonnay
US,85,28.0,California,Russian River Valley,Pinot Noir
US,85,50.0,California,Arroyo Seco,Sauvignon Blanc
US,85,14.0,Oregon,Oregon,Pinot Gris
US,85,50.0,California,Russian River Valley,Pinot Noir
US,85,90.0,California,Howell Mountain,Cabernet Sauvignon
US,85,52.0,California,Rutherford,Cabernet Sauvignon
US,85,45.0,California,Napa Valley,Cabernet Sauvignon
US,85,24.0,California,Napa Valley,Cabernet Sauvignon
US,85,35.0,California,Mendocino,Syrah
US,89,19.0,Washington,Columbia Valley (WA),Merlot
US,89,22.0,California,Mendocino County,Chardonnay
US,89,30.0,California,Livermore Valley,Meritage
US,89,44.0,California,Carneros,Pinot Noir
US,89,25.0,Washington,Washington,Red Blend
US,89,28.0,Washington,Columbia Valley (WA),Merlot
US,89,35.0,Washington,Wahluke Slope,Cabernet Franc
US,89,22.0,Washington,Walla Walla Valley (WA),Red Blend
US,89,22.0,Washington,Columbia Valley (WA),Merlot
US,89,26.0,Washington,Columbia Valley (WA),Syrah
US,90,30.0,California,Sonoma Coast,Pinot Noir
US,90,30.0,Washington,Walla Walla Valley (WA),Red Blend
US,90,30.0,Washington,Wahluke Slope,Cabernet Sauvignon
US,90,100.0,California,Rutherford,Cabernet Sauvignon
US,90,110.0,California,Napa Valley,Cabernet Sauvignon
US,90,60.0,Washington,Walla Walla Valley (WA),Red Blend
US,90,24.0,Washington,Walla Walla Valley (WA),Syrah
US,90,14.0,Washington,Columbia Valley (WA),Riesling
US,90,30.0,Washington,Columbia Valley (WA),Roussanne-Viognier
US,89,16.0,California,Dry Creek Valley,Rosé
US,89,18.0,Washington,Walla Walla Valley (WA),Sangiovese
US,89,38.0,California,Russian River Valley,Pinot Noir
US,89,18.0,New York,Finger Lakes,Riesling
US,89,20.0,California,Anderson Valley,Gewürztraminer
US,89,40.0,California,Howell Mountain,Zinfandel
US,89,36.0,Oregon,Dundee Hills,Pinot Noir
US,89,29.0,New York,North Fork of Long Island,Champagne Blend
US,89,80.0,California,Napa Valley,Cabernet Sauvignon
US,89,50.0,New York,Long Island,Merlot
US,89,60.0,California,Napa Valley,Cabernet Sauvignon
US,89,17.0,New York,Finger Lakes,Riesling
US,90,15.0,California,California,Red Blend
US,90,15.0,California,Santa Ynez Valley,Sauvignon Blanc
US,90,48.0,California,Sta. Rita Hills,Pinot Noir
US,90,18.0,California,Russian River Valley,Pinot Noir
US,90,30.0,New York,North Fork of Long Island,Chardonnay
US,90,19.0,California,Anderson Valley,Pinot Noir
US,90,32.0,California,Green Valley,Zinfandel
US,90,50.0,California,Napa Valley,Bordeaux-style Red Blend
US,90,28.0,California,Fiddletown,Zinfandel
US,90,55.0,California,Sonoma Coast,Chardonnay
US,90,16.0,California,Paso Robles,Merlot
US,90,18.0,California,Mendocino-Sonoma-Amador,Zinfandel
US,87,28.0,California,Carneros,Pinot Noir
US,87,23.0,New York,Finger Lakes,Meritage
US,87,20.0,California,Napa Valley,Sauvignon Blanc
US,87,39.0,California,Dry Creek Valley,Zinfandel
US,87,48.0,California,Dry Creek Valley,Zinfandel
US,87,49.0,California,Napa Valley,Bordeaux-style Red Blend
US,87,13.0,Washington,Columbia Valley (WA),Pinot Gris
US,87,20.0,New York,North Fork of Long Island,Merlot
US,87,14.0,California,California,Merlot
US,87,25.0,California,Dry Creek Valley,Merlot
US,87,34.0,California,Paso Robles,G-S-M
US,87,20.0,Washington,Columbia Valley (WA),Red Blend
US,87,27.0,Washington,Columbia Valley (WA),Syrah
US,87,12.0,Washington,Columbia Valley (WA),Riesling
US,87,40.0,California,Paso Robles,Petite Sirah
US,87,38.0,California,Sonoma County,Cabernet Sauvignon
US,87,32.0,California,Napa Valley,Merlot
US,87,35.0,California,Napa Valley,Zinfandel
US,87,26.0,California,Dry Creek Valley,Syrah
US,93,65.0,California,Stags Leap District,Cabernet Sauvignon
US,93,75.0,California,Napa,Cabernet Sauvignon
US,93,35.0,California,Sonoma Coast,Pinot Noir
US,93,69.0,California,Sonoma Coast,Pinot Noir
US,93,50.0,California,Alexander Valley,Cabernet Sauvignon
US,93,50.0,California,Napa Valley,Bordeaux-style Red Blend
US,93,39.0,California,Napa Valley,Cabernet Sauvignon
US,93,53.0,California,Napa Valley,Syrah
US,92,25.0,California,Russian River Valley,Chardonnay
US,92,40.0,California,Napa Valley,Chardonnay
US,92,56.0,California,Yorkville Highlands,Pinot Noir
US,92,110.0,California,Stags Leap District,Cabernet Sauvignon
US,92,42.0,California,Santa Lucia Highlands,Pinot Noir
US,91,50.0,California,Diamond Mountain District,Cabernet Sauvignon
US,91,40.0,Washington,Red Mountain,Red Blend
US,91,25.0,Washington,Columbia Valley (WA),Syrah
US,91,32.0,Washington,Wahluke Slope,Red Blend
US,91,28.0,Washington,Columbia Valley (WA),Syrah
US,91,39.0,California,Santa Lucia Highlands,Chardonnay
US,91,50.0,Washington,Walla Walla Valley (WA),Merlot
US,91,25.0,Washington,Columbia Valley (WA),Cabernet Franc
US,90,15.0,California,Amador County,Zinfandel
US,90,45.0,Washington,Horse Heaven Hills,White Blend
US,90,20.0,Washington,Yakima Valley,Chardonnay
US,90,55.0,California,Russian River Valley,Pinot Noir
US,90,40.0,Washington,Red Mountain,Red Blend
US,90,35.0,California,Santa Cruz Mountains,Merlot
US,90,26.0,Washington,Walla Walla Valley (WA),Syrah
US,90,55.0,California,Paso Robles,Rhône-style Red Blend
US,90,32.0,California,Sonoma County,Cabernet Sauvignon
US,90,54.0,California,Sonoma Coast,Pinot Noir
US,90,125.0,California,Mount Veeder,Cabernet Sauvignon
US,90,45.0,Washington,Columbia Valley (WA),Cabernet Sauvignon
US,87,22.0,California,Napa Valley,Charbono
US,87,25.0,California,Lodi,Cabernet Sauvignon
